Paper, URL, Conference, Year,data,description,txtName
Progressive Authentication: Deciding When to Authenticate on Mobile Phones.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/riva,uss,2012,,,
Protected Login.,https://doi.org/10.1007/978-3-642-34638-5_4,fcw,2012,,,
Protecting location privacy: optimal strategy against localization attacks.,http://doi.acm.org/10.1145/2382196.2382261,ccs,2012,,,
"Provable security of S-BGP and other path vector protocols: model, analysis and extensions.",http://doi.acm.org/10.1145/2382196.2382254,ccs,2012,,,
Prudent Practices for Designing Malware Experiments: Status Quo and Outlook.,https://doi.org/10.1109/SP.2012.14,sp,2012,,,
PScout: analyzing the Android permission specification.,http://doi.acm.org/10.1145/2382196.2382222,ccs,2012,,,
PUBCRAWL: Protecting Users and Businesses from CRAWLers.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/jacob,uss,2012,,,
"Publicly verifiable delegation of large polynomials and matrix computations, with applications.",http://doi.acm.org/10.1145/2382196.2382250,ccs,2012,,,
Quantifying violations of destination-based forwarding on the internet.,http://doi.acm.org/10.1145/2398776.2398804,imc,2012,,,
Quid-Pro-Quo-tocols: Strengthening Semi-honest Protocols with Dual Execution.,https://doi.org/10.1109/SP.2012.43,sp,2012,,,
Range tomography: combining the practicality of boolean tomography with the resolution of analog tomography.,http://doi.acm.org/10.1145/2398776.2398817,imc,2012,,,
RasterZip: compressing network monitoring data with support for partial decompression.,http://doi.acm.org/10.1145/2398776.2398783,imc,2012,,,
ReDeBug: Finding Unpatched Code Clones in Entire OS Distributions.,https://doi.org/10.1109/SP.2012.13,sp,2012,,,
Reducing allocation errors in network testbeds.,http://doi.acm.org/10.1145/2398776.2398828,imc,2012,,,
Resource-freeing attacks: improve your cloud performance (at your neighbor's expense).,http://doi.acm.org/10.1145/2382196.2382228,ccs,2012,,,
Reverse Fuzzy Extractors: Enabling Lightweight Mutual Authentication for PUF-Enabled RFIDs.,https://doi.org/10.1007/978-3-642-32946-3_27,fc,2012,,,
Revisiting broadband performance.,http://doi.acm.org/10.1145/2398776.2398805,imc,2012,,,
Revoke and let live: a secure key revocation api for cryptographic devices.,http://doi.acm.org/10.1145/2382196.2382293,ccs,2012,,,
Robust detection of comment spam using entropy rate.,http://doi.acm.org/10.1145/2381896.2381907,ccsaisec,2012,,,
Routing around decoys.,http://doi.acm.org/10.1145/2382196.2382209,ccs,2012,,,
Routing state distance: a path-based metric for network analysis.,http://doi.acm.org/10.1145/2398776.2398802,imc,2012,,,
Rozzle: De-cloaking Internet Malware.,https://doi.org/10.1109/SP.2012.48,sp,2012,,,
SABOT: specification-based payload generation for programmable logic controllers.,http://doi.acm.org/10.1145/2382196.2382244,ccs,2012,,,
Safe Loading - A Foundation for Secure Execution of Untrusted Programs.,https://doi.org/10.1109/SP.2012.11,sp,2012,,,
Salus: a system for server-aided secure function evaluation.,http://doi.acm.org/10.1145/2382196.2382280,ccs,2012,,,
Screen-off traffic characterization and optimization in 3G/4G networks.,http://doi.acm.org/10.1145/2398776.2398813,imc,2012,,,
Scriptless attacks: stealing the pie without touching the sill.,http://doi.acm.org/10.1145/2382196.2382276,ccs,2012,,,
Secure and Scalable Fault Localization under Dynamic Traffic Patterns.,https://doi.org/10.1109/SP.2012.27,sp,2012,,,
Secure two-party computation in sublinear (amortized) time.,http://doi.acm.org/10.1145/2382196.2382251,ccs,2012,,,
Secure two-party computations in ANSI C.,http://doi.acm.org/10.1145/2382196.2382278,ccs,2012,,,
SecureSwitch: BIOS-Assisted Isolation and Switch between Trusted and Untrusted Commodity OSes.,http://www.internetsociety.org/secureswitch-bios-assisted-isolation-and-switch-between-trusted-and-untrusted-commodity-oses,ndss,2012,,,
Security and Usability Challenges of Moving-Object CAPTCHAs: Decoding Codewords in Motion.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/xu_y,uss,2012,,,
Security Audits Revisited.,https://doi.org/10.1007/978-3-642-32946-3_11,fc,2012,,,
Self-service cloud computing.,http://doi.acm.org/10.1145/2382196.2382226,ccs,2012,,,
Shadow: Running Tor in a Box for Accurate and Efficient Experimentation.,http://www.internetsociety.org/shadow-running-tor-box-accurate-and-efficient-experimentation,ndss,2012,,,
Sharing Mobile Code Securely with Information Flow Control.,https://doi.org/10.1109/SP.2012.22,sp,2012,,,
Sharing the cost of backbone networks: cui bono?,http://doi.acm.org/10.1145/2398776.2398830,imc,2012,,,
ShortMAC: Efficient Data-Plane Fault Localization.,http://www.internetsociety.org/shortmac-efficient-data-plane-fault-localization,ndss,2012,,,
Signing Me onto Your Accounts through Facebook and Google: A Traffic-Guided Security Study of Commercially Deployed Single-Sign-On Web Services.,https://doi.org/10.1109/SP.2012.30,sp,2012,,,
Single round access privacy on outsourced storage.,http://doi.acm.org/10.1145/2382196.2382229,ccs,2012,,,
SkypeMorph: protocol obfuscation for Tor bridges.,http://doi.acm.org/10.1145/2382196.2382210,ccs,2012,,,
SMART: Secure and Minimal Architecture for (Establishing Dynamic) Root of Trust.,http://www.internetsociety.org/smart-secure-and-minimal-architecture-establishing-dynamic-root-trust,ndss,2012,,,
Smashing the Gadgets: Hindering Return-Oriented Programming Using In-place Code Randomization.,https://doi.org/10.1109/SP.2012.41,sp,2012,,,
Social Authentication: Harder Than It Looks.,https://doi.org/10.1007/978-3-642-32946-3_1,fc,2012,,,
Social Networking with Frientegrity: Privacy and Integrity with an Untrusted Provider.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/feldman,uss,2012,,,
Softer Smartcards - Usable Cryptographic Tokens with Secure Execution.,https://doi.org/10.1007/978-3-642-32946-3_24,fc,2012,,,
Space Traveling across VM: Automatically Bridging the Semantic Gap in Virtual Machine Introspection via Online Kernel Data Redirection.,https://doi.org/10.1109/SP.2012.40,sp,2012,,,
Spamming for Science: Active Measurement in Web 2.0 Abuse Research.,https://doi.org/10.1007/978-3-642-34638-5_9,fcw,2012,,,
Static detection of C++ vtable escape vulnerabilities in binary code.,http://www.internetsociety.org/static-detection-c-vtable-escape-vulnerabilities-binary-code,ndss,2012,,,
STEALTHMEM: System-Level Protection Against Cache-Based Side Channel Attacks in the Cloud.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/kim,uss,2012,,,
StegoTorus: a camouflage proxy for the Tor anonymity system.,http://doi.acm.org/10.1145/2382196.2382211,ccs,2012,,,
STING: Finding Name Resolution Vulnerabilities in Programs.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/vijayakumar,uss,2012,,,
Strengthening user authentication through opportunistic cryptographic identity assertions.,http://doi.acm.org/10.1145/2382196.2382240,ccs,2012,,,
Students Who Don't Understand Information Flow Should Be Eaten: An Experience Paper.,https://www.usenix.org/conference/cset12/workshop-program/presentation/ensafi,usscset,2012,,,
Systematic Detection of Capability Leaks in Stock Android Smartphones.,http://www.internetsociety.org/systematic-detection-capability-leaks-stock-android-smartphones,ndss,2012,,,
Tachyon: Tandem Execution for Efficient Live Patch Testing.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/maurer,uss,2012,,,
Tackling bufferbloat in 3G/4G networks.,http://doi.acm.org/10.1145/2398776.2398810,imc,2012,,,
Taking Proof-Based Verified Computation a Few Steps Closer to Practicality.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/setty,uss,2012,,,
Taking Routers Off Their Meds: Why Assumptions Of Router Stability Are Dangerous.,http://www.internetsociety.org/taking-routers-their-meds-why-assumptions-router-stability-are-dangerous,ndss,2012,,,
TARDIS: Time and Remanence Decay in SRAM to Implement Secure Protocols on Embedded Devices without Clocks.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/rahmati,uss,2012,,,
Taster's choice: a comparative analysis of spam feeds.,http://doi.acm.org/10.1145/2398776.2398821,imc,2012,,,
The Case for Prefetching and Prevalidating TLS Server Certificates.,http://www.internetsociety.org/case-prefetching-and-prevalidating-tls-server-certificates,ndss,2012,,,
The devil is in the (implementation) details: an empirical analysis of OAuth SSO systems.,http://doi.acm.org/10.1145/2382196.2382238,ccs,2012,,,
The Latent Community Model for Detecting Sybils in Social Networks.,http://www.internetsociety.org/latent-community-model-detecting-sybils-social-networks,ndss,2012,,,
The most dangerous code in the world: validating SSL certificates in non-browser software.,http://doi.acm.org/10.1145/2382196.2382204,ccs,2012,,,
The MVP Web-Based Authentication Framework - (Short Paper).,https://doi.org/10.1007/978-3-642-32946-3_2,fc,2012,,,
"The PACE|AA Protocol for Machine Readable Travel Documents, and Its Security.",https://doi.org/10.1007/978-3-642-32946-3_25,fc,2012,,,
The Postmodern Ponzi Scheme: Empirical Analysis of High-Yield Investment Programs.,https://doi.org/10.1007/978-3-642-32946-3_4,fc,2012,,,
The Psychology of Security for the Home Computer User.,https://doi.org/10.1109/SP.2012.23,sp,2012,,,
The Quest to Replace Passwords: A Framework for Comparative Evaluation of Web Authentication Schemes.,https://doi.org/10.1109/SP.2012.44,sp,2012,,,
The Science of Guessing: Analyzing an Anonymized Corpus of 70 Million Passwords.,https://doi.org/10.1109/SP.2012.49,sp,2012,,,
Third-Party Web Tracking: Policy and Technology.,https://doi.org/10.1109/SP.2012.47,sp,2012,,,
Throttling Tor Bandwidth Parasites.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/jansen,uss,2012,,,
Throttling Tor Bandwidth Parasites.,http://www.internetsociety.org/throttling-tor-bandwidth-parasites,ndss,2012,,,
Touching from a distance: website fingerprinting attacks and defenses.,http://doi.acm.org/10.1145/2382196.2382260,ccs,2012,,,
Towards a bayesian network game framework for evaluating DDoS attacks and defense.,http://doi.acm.org/10.1145/2382196.2382255,ccs,2012,,,
Towards a Framework for Evaluating BGP Security.,https://www.usenix.org/conference/cset12/workshop-program/presentation/maennel,usscset,2012,,,
Towards geolocation of millions of IP addresses.,http://doi.acm.org/10.1145/2398776.2398790,imc,2012,,,
Towards Online Spam Filtering in Social Networks.,http://www.internetsociety.org/towards-online-spam-filtering-social-networks,ndss,2012,,,
Towards Practical Oblivious RAM.,http://www.internetsociety.org/towards-practical-oblivious-ram,ndss,2012,,,
Towards Taming Privilege-Escalation Attacks on Android.,http://www.internetsociety.org/towards-taming-privilege-escalation-attacks-android,ndss,2012,,,
Track Me If You Can: On the Effectiveness of Context-based Identifier Changes in Deployed Mobile Networks.,http://www.internetsociety.org/track-me-if-you-can-effectiveness-context-based-identifier-changes-deployed-mobile-networks,ndss,2012,,,
Tracking concept drift in malware families.,http://doi.acm.org/10.1145/2381896.2381910,ccsaisec,2012,,,
Tracking Rootkit Footprints with a Practical Memory Analysis System.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/cui,uss,2012,,,
TreeDroid: a tree automaton based approach to enforcing data processing policies.,http://doi.acm.org/10.1145/2382196.2382290,ccs,2012,,,
UC-Secure Searchable Symmetric Encryption.,https://doi.org/10.1007/978-3-642-32946-3_21,fc,2012,,,
Understanding the time-series behavioral characteristics of evolutionally advanced email spammers.,http://doi.acm.org/10.1145/2381896.2381908,ccsaisec,2012,,,
Understanding the Weaknesses of Human-Protocol Interaction.,https://doi.org/10.1007/978-3-642-34638-5_2,fcw,2012,,,
Unleashing Mayhem on Binary Code.,https://doi.org/10.1109/SP.2012.31,sp,2012,,,
User-Driven Access Control: Rethinking Permission Granting in Modern Operating Systems.,https://doi.org/10.1109/SP.2012.24,sp,2012,,,
Using probabilistic generative models for ranking risks of Android apps.,http://doi.acm.org/10.1145/2382196.2382224,ccs,2012,,,
Using replicated execution for a more secure and reliable web browser.,http://www.internetsociety.org/using-replicated-execution-more-secure-and-reliable-web-browser,ndss,2012,,,
"Vanity, cracks and malware: insights into the anti-copy protection ecosystem.",http://doi.acm.org/10.1145/2382196.2382282,ccs,2012,,,
Verifiable data streaming.,http://doi.acm.org/10.1145/2382196.2382297,ccs,2012,,,
Verified security of redundancy-free encryption from Rabin and RSA.,http://doi.acm.org/10.1145/2382196.2382272,ccs,2012,,,
Video stream quality impacts viewer behavior: inferring causality using quasi-experimental designs.,http://doi.acm.org/10.1145/2398776.2398799,imc,2012,,,
"Video telephony for end-consumers: measurement study of Google+, iChat, and Skype.",http://doi.acm.org/10.1145/2398776.2398816,imc,2012,,,
Vigilare: toward snoop-based kernel integrity monitor.,http://doi.acm.org/10.1145/2382196.2382202,ccs,2012,,,
Virtual Machine Introspection in a Hybrid Honeypot Architecture.,https://www.usenix.org/conference/cset12/workshop-program/presentation/lengyel,usscset,2012,,,
WarningBird: Detecting Suspicious URLs in Twitter Stream.,http://www.internetsociety.org/warningbird-detecting-suspicious-urls-twitter-stream,ndss,2012,,,
Watching videos from everywhere: a study of the PPTV mobile VoD system.,http://doi.acm.org/10.1145/2398776.2398797,imc,2012,,,
Weaponizing Femtocells: The Effect of Rogue Devices on Mobile Telecommunications.,http://www.internetsociety.org/weaponizing-femtocells-effect-rogue-devices-mobile-telecommunications,ndss,2012,,,
Whispers in the Hyper-space: High-speed Covert Channel Attacks in the Cloud.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/wu,uss,2012,,,
Why eve and mallory love android: an analysis of android SSL (in)security.,http://doi.acm.org/10.1145/2382196.2382205,ccs,2012,,,
Wire-speed statistical classification of network traffic on commodity hardware.,http://doi.acm.org/10.1145/2398776.2398784,imc,2012,,,
X-Vine: Secure and Pseudonymous Routing in DHTs Using Social Networks.,http://www.internetsociety.org/x-vine-secure-and-pseudonymous-routing-dhts-using-social-networks,ndss,2012,,,
